FAM	D	T	L
fix_183_c60_lg_combined.ale.uml_rec	0.0425483	0.0827594	0.249352
fix_3409_c60_lg_combined.ale.uml_rec	0.264404	0.384361	0.502143
fix_4241_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_1542_c60_lg_combined.ale.uml_rec	1e-06	0.36555	0.506769
fix_3537_c60_lg_combined.ale.uml_rec	1e-06	0.217415	0.503278
fix_1086_c60_lg_combined.ale.uml_rec	1e-06	0.29836	0.340952
fix_5042_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_2896_c60_lg_combined.ale.uml_rec	4.07362e-06	1e-06	0.337287
fix_579_c60_lg_combined.ale.uml_rec	3.69008e-06	0.505427	0.373382
fix_4827_c60_lg_combined.ale.uml_rec	0.44115	0.572037	0.964004
fix_4785_c60_lg_combined.ale.uml_rec	0.28646	1e-06	0.753876
fix_447_c60_lg_combined.ale.uml_rec	0.369429	0.425288	0.505778
fix_2734_c60_lg_combined.ale.uml_rec	1e-06	0.422765	0.572654
fix_5344_c60_lg_combined.ale.uml_rec	7.40006e-06	0.855651	0.94046
fix_1380_c60_lg_combined.ale.uml_rec	0.255831	0.526233	1e-06
fix_4483_c60_lg_combined.ale.uml_rec	1.12332	1e-06	0.515811
fix_741_c60_lg_combined.ale.uml_rec	1e-06	0.105051	0.237716
fix_2432_c60_lg_combined.ale.uml_rec	0.109694	0.198136	0.000137844
fix_2116_c60_lg_combined.ale.uml_rec	0.170868	0.17047	0.610086
fix_1906_c60_lg_combined.ale.uml_rec	1e-06	0.395146	0.468538
fix_3973_c60_lg_combined.ale.uml_rec	0.306191	2.60622e-05	1e-06
fix_265_c60_lg_combined.ale.uml_rec	0.0483733	0.134336	0.318493
fix_42_c60_lg_combined.ale.uml_rec	0.298981	0.320353	0.515915
fix_4099_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_2028_c60_lg_combined.ale.uml_rec	1e-06	0.16401	0.124121
fix_1838_c60_lg_combined.ale.uml_rec	0.0968429	0.144141	0.418606
fix_2210_c60_lg_combined.ale.uml_rec	0.562173	0.113112	0.45334
fix_5458_c60_lg_combined.ale.uml_rec	0.335167	0.238161	0.686107
fix_163_c60_lg_combined.ale.uml_rec	0.00176537	0.226901	0.242133
fix_2475_c60_lg_combined.ale.uml_rec	0.127958	1e-06	0.424711
fix_706_c60_lg_combined.ale.uml_rec	1.01661	1e-06	0.0668016
fix_638_c60_lg_combined.ale.uml_rec	2.59598e-05	0.237985	0.392554
fix_5303_c60_lg_combined.ale.uml_rec	1.12332	1e-06	0.515811
fix_2773_c60_lg_combined.ale.uml_rec	2.80438e-06	1e-06	0.105803
fix_400_c60_lg_combined.ale.uml_rec	0.144093	0.303359	0.539976
fix_4860_c60_lg_combined.ale.uml_rec	0.63682	1e-06	0.765625
fix_5005_c60_lg_combined.ale.uml_rec	0.63682	1e-06	0.765625
fix_2369_c60_lg_combined.ale.uml_rec	1e-06	0.345475	0.564885
fix_3590_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.434025
fix_124_c60_lg_combined.ale.uml_rec	0.55628	0.131203	0.65239
fix_2257_c60_lg_combined.ale.uml_rec	0.204818	0.337113	0.728243
fix_3696_c60_lg_combined.ale.uml_rec	1e-06	0.136565	0.33012
fix_222_c60_lg_combined.ale.uml_rec	0.0412285	0.150752	0.248471
fix_3934_c60_lg_combined.ale.uml_rec	1.06512	1e-06	0.334533
fix_1941_c60_lg_combined.ale.uml_rec	0.301765	0.659148	0.749417
fix_2151_c60_lg_combined.ale.uml_rec	0.276127	0.221788	0.686997
fix_4424_c60_lg_combined.ale.uml_rec	1e-06	0.0957355	0.492204
fix_2495_c60_lg_combined.ale.uml_rec	0.961375	0.160082	0.34993
fix_1327_c60_lg_combined.ale.uml_rec	1e-06	0.556634	0.530679
fix_844_c60_lg_combined.ale.uml_rec	0.596557	0.0409891	0.442994
fix_3352_c60_lg_combined.ale.uml_rec	0.702357	8.5015e-05	0.596317
fix_4722_c60_lg_combined.ale.uml_rec	0.828125	0.298431	0.790976
fix_2793_c60_lg_combined.ale.uml_rec	0.130646	0.248784	3.41625e-05
fix_1021_c60_lg_combined.ale.uml_rec	0.0390888	0.172312	0.446431
fix_2831_c60_lg_combined.ale.uml_rec	1e-06	0.321514	0.67926
fix_3054_c60_lg_combined.ale.uml_rec	0.289814	0.693746	0.814397
fix_4880_c60_lg_combined.ale.uml_rec	0.237632	0.1991	0.0972524
fix_3570_c60_lg_combined.ale.uml_rec	0.914163	0.237982	0.544512
fix_4338_c60_lg_combined.ale.uml_rec	1.42854e-05	0.196726	0.289246
fix_2389_c60_lg_combined.ale.uml_rec	5.90225e-05	0.000222098	0.15525
fix_1505_c60_lg_combined.ale.uml_rec	1e-06	0.141858	0.141685
fix_4206_c60_lg_combined.ale.uml_rec	1e-06	0.169384	1e-06
fix_3676_c60_lg_combined.ale.uml_rec	1e-06	0.18854	0.494104
fix_1603_c60_lg_combined.ale.uml_rec	0.467202	0.166476	0.201207
fix_4100_c60_lg_combined.ale.uml_rec	1e-06	0.162996	1e-06
fix_3748_c60_lg_combined.ale.uml_rec	0.671551	0.455471	0.758281
fix_1753_c60_lg_combined.ale.uml_rec	0.803039	0.0944108	1e-06
fix_3726_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.222966
fix_392_c60_lg_combined.ale.uml_rec	1e-06	0.299233	0.245125
fix_3884_c60_lg_combined.ale.uml_rec	0.531743	0.225405	0.767358
fix_4050_c60_lg_combined.ale.uml_rec	0.418882	1e-06	0.453006
fix_3618_c60_lg_combined.ale.uml_rec	1e-06	0.69019	0.773339
fix_1455_c60_lg_combined.ale.uml_rec	0.467692	0.449224	0.536632
fix_5491_c60_lg_combined.ale.uml_rec	1.0818	7.84894e-06	0.45921
fix_3420_c60_lg_combined.ale.uml_rec	0.4846	0.186818	0.392177
fix_4268_c60_lg_combined.ale.uml_rec	0.165272	1e-06	1e-06
fix_4356_c60_lg_combined.ale.uml_rec	0.306872	0.240772	0.47214
fix_4672_c60_lg_combined.ale.uml_rec	1e-06	0.174905	0.32513
fix_3104_c60_lg_combined.ale.uml_rec	0.561737	1e-06	0.55648
fix_2961_c60_lg_combined.ale.uml_rec	0.495884	0.478602	0.81813
fix_1171_c60_lg_combined.ale.uml_rec	0.00174521	0.210688	0.389368
fix_1349_c60_lg_combined.ale.uml_rec	1.03985	1e-06	0.131324
fix_4574_c60_lg_combined.ale.uml_rec	1e-06	0.210436	0.48639
fix_3202_c60_lg_combined.ale.uml_rec	1.06353	1e-06	0.275812
fix_914_c60_lg_combined.ale.uml_rec	0.185755	0.53089	0.344949
fix_788_c60_lg_combined.ale.uml_rec	0.307493	0.150276	0.670395
fix_1277_c60_lg_combined.ale.uml_rec	0.422368	0.263776	1e-06
fix_2001_c60_lg_combined.ale.uml_rec	0.155105	0.311531	0.436651
fix_1811_c60_lg_combined.ale.uml_rec	2.07287e-05	0.385658	0.311988
fix_3864_c60_lg_combined.ale.uml_rec	0.122922	1e-06	1e-06
fix_372_c60_lg_combined.ale.uml_rec	0.02689	0.181693	0.0949232
fix_4288_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.471943
fix_2239_c60_lg_combined.ale.uml_rec	0.174326	0.468555	0.525293
fix_5471_c60_lg_combined.ale.uml_rec	0.16641	1e-06	1e-06
fix_2307_c60_lg_combined.ale.uml_rec	1e-06	0.490374	0.54612
fix_4692_c60_lg_combined.ale.uml_rec	3.37488e-05	0.103287	0.487831
fix_550_c60_lg_combined.ale.uml_rec	2.63852e-06	0.250716	0.197663
fix_2623_c60_lg_combined.ale.uml_rec	1.23043e-05	0.119101	0.257868
fix_1191_c60_lg_combined.ale.uml_rec	1e-06	0.538371	0.520368
fix_5155_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_2981_c60_lg_combined.ale.uml_rec	0.137314	8.12852e-06	0.291985
fix_4930_c60_lg_combined.ale.uml_rec	1e-06	0.166838	1e-06
fix_4594_c60_lg_combined.ale.uml_rec	0.347852	0.389202	0.939144
fix_656_c60_lg_combined.ale.uml_rec	0.00014215	0.270885	0.180574
fix_2525_c60_lg_combined.ale.uml_rec	0.869934	1e-06	0.622941
fix_5253_c60_lg_combined.ale.uml_rec	0.166135	1e-06	1e-06
fix_1297_c60_lg_combined.ale.uml_rec	0.000301205	0.503837	0.482269
fix_768_c60_lg_combined.ale.uml_rec	1e-06	0.491135	0.483092
fix_2340_c60_lg_combined.ale.uml_rec	0.37343	0.410839	0.795151
fix_5436_c60_lg_combined.ale.uml_rec	1.0926	1e-06	0.459587
fix_3487_c60_lg_combined.ale.uml_rec	1e-06	0.288497	0.523831
fix_335_c60_lg_combined.ale.uml_rec	9.39532e-05	0.412541	0.31257
fix_3823_c60_lg_combined.ale.uml_rec	0.306379	0.732396	0.801113
fix_1856_c60_lg_combined.ale.uml_rec	0.203512	0.160037	0.211028
fix_2046_c60_lg_combined.ale.uml_rec	1e-06	0.128586	0.40691
fix_1968_c60_lg_combined.ale.uml_rec	0.306944	1e-06	0.699832
fix_2178_c60_lg_combined.ale.uml_rec	0.232597	1e-06	0.488188
fix_3781_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.433333
fix_5214_c60_lg_combined.ale.uml_rec	0.165272	1e-06	1e-06
fix_2562_c60_lg_combined.ale.uml_rec	3.9283e-05	0.714775	0.615843
fix_611_c60_lg_combined.ale.uml_rec	5.28158e-06	0.280238	0.355907
fix_4977_c60_lg_combined.ale.uml_rec	1e-06	0.45375	0.643775
fix_429_c60_lg_combined.ale.uml_rec	0.000452183	0.359112	0.331985
fix_5112_c60_lg_combined.ale.uml_rec	1e-06	0.216698	0.419862
fix_2664_c60_lg_combined.ale.uml_rec	1e-06	0.647858	0.587452
fix_517_c60_lg_combined.ale.uml_rec	4.13415e-05	0.282372	0.274453
fix_4849_c60_lg_combined.ale.uml_rec	1e-06	0.457111	0.237103
fix_3559_c60_lg_combined.ale.uml_rec	0.34678	0.15462	1e-06
fix_4311_c60_lg_combined.ale.uml_rec	1e-06	0.243142	0.422786
fix_3467_c60_lg_combined.ale.uml_rec	1e-06	0.587875	0.451247
fix_1412_c60_lg_combined.ale.uml_rec	0.107673	0.274778	0.492373
fix_4017_c60_lg_combined.ale.uml_rec	0.953178	0.217734	0.615849
fix_4129_c60_lg_combined.ale.uml_rec	0.82478	0.299364	0.67676
fix_3761_c60_lg_combined.ale.uml_rec	1e-06	0.408266	0.715991
fix_1714_c60_lg_combined.ale.uml_rec	0.35488	1e-06	0.648643
fix_2198_c60_lg_combined.ale.uml_rec	9.51761e-06	1e-06	0.246306
fix_1988_c60_lg_combined.ale.uml_rec	1e-06	0.600468	0.517205
fix_1230_c60_lg_combined.ale.uml_rec	1e-06	0.449792	0.518035
fix_953_c60_lg_combined.ale.uml_rec	0.43956	0.335823	0.583871
fix_3245_c60_lg_combined.ale.uml_rec	0.20307	0.178669	0.427803
fix_4533_c60_lg_combined.ale.uml_rec	0.280548	1e-06	0.810379
fix_2582_c60_lg_combined.ale.uml_rec	1e-06	0.210231	0.360603
fix_1136_c60_lg_combined.ale.uml_rec	1.06697	0.0397947	0.365893
fix_2926_c60_lg_combined.ale.uml_rec	2.79797e-05	0.225633	0.477706
fix_3143_c60_lg_combined.ale.uml_rec	1.06353	1e-06	0.275812
fix_4997_c60_lg_combined.ale.uml_rec	0.34627	0.222954	0.631863
fix_4635_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_1008_c60_lg_combined.ale.uml_rec	0.107764	0.47438	0.490006
fix_2684_c60_lg_combined.ale.uml_rec	0.439334	0.136591	1e-06
fix_2818_c60_lg_combined.ale.uml_rec	0.57089	0.000425639	1e-06
fix_2722_c60_lg_combined.ale.uml_rec	1e-06	0.653943	0.593202
fix_451_c60_lg_combined.ale.uml_rec	1e-06	0.279384	0.290836
fix_4793_c60_lg_combined.ale.uml_rec	0.000136609	0.480318	0.33894
fix_4831_c60_lg_combined.ale.uml_rec	0.606807	1e-06	0.667989
fix_2880_c60_lg_combined.ale.uml_rec	1e-06	0.295193	0.573456
fix_1090_c60_lg_combined.ale.uml_rec	0.83	0.215391	0.506982
fix_5054_c60_lg_combined.ale.uml_rec	0.169335	1e-06	1e-06
fix_2424_c60_lg_combined.ale.uml_rec	1.05917	1e-06	0.237839
fix_757_c60_lg_combined.ale.uml_rec	0.00458997	0.394373	0.385038
fix_4495_c60_lg_combined.ale.uml_rec	0.823506	0.310767	0.796515
fix_669_c60_lg_combined.ale.uml_rec	0.0332141	0.206565	0.254956
fix_5352_c60_lg_combined.ale.uml_rec	1.0922	8.58914e-06	0.488941
fix_1396_c60_lg_combined.ale.uml_rec	0.153038	0.21508	0.337048
fix_54_c60_lg_combined.ale.uml_rec	0.216878	0.46498	0.442414
fix_273_c60_lg_combined.ale.uml_rec	0.0831935	0.0831611	0.333204
fix_3965_c60_lg_combined.ale.uml_rec	0.539917	8.50436e-06	0.0751375
fix_1910_c60_lg_combined.ale.uml_rec	0.102679	0.124897	0.388242
fix_2100_c60_lg_combined.ale.uml_rec	0.52159	0.304315	0.730952
fix_2338_c60_lg_combined.ale.uml_rec	5.87285e-06	0.0945052	0.110258
fix_4389_c60_lg_combined.ale.uml_rec	1e-06	0.234664	0.637975
fix_175_c60_lg_combined.ale.uml_rec	0.0556806	0.0924073	0.179038
fix_2206_c60_lg_combined.ale.uml_rec	0.184225	0.427418	0.383299
fix_4773_c60_lg_combined.ale.uml_rec	0.636406	1e-06	0.761233
fix_1070_c60_lg_combined.ale.uml_rec	0.282981	0.496065	0.604748
fix_2860_c60_lg_combined.ale.uml_rec	0.362241	0.132326	0.48521
fix_3005_c60_lg_combined.ale.uml_rec	0.128043	0.250048	1e-06
fix_4475_c60_lg_combined.ale.uml_rec	0.301585	0.256349	0.709696
fix_1248_c60_lg_combined.ale.uml_rec	0.166609	0.174758	0.496535
fix_1376_c60_lg_combined.ale.uml_rec	0.36283	0.237658	0.472295
fix_689_c60_lg_combined.ale.uml_rec	1e-06	0.588366	0.521101
fix_815_c60_lg_combined.ale.uml_rec	0.000118719	0.688531	0.589981
fix_3303_c60_lg_combined.ale.uml_rec	1e-06	0.125464	1e-06
fix_3627_c60_lg_combined.ale.uml_rec	0.708097	9.87031e-05	0.596688
fix_1652_c60_lg_combined.ale.uml_rec	0.000890664	0.175319	0.236478
fix_4151_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_3719_c60_lg_combined.ale.uml_rec	1e-06	0.138364	0.329419
fix_3985_c60_lg_combined.ale.uml_rec	0.503644	1.05526e-05	0.0125927
fix_293_c60_lg_combined.ale.uml_rec	0.263906	0.245539	0.579012
fix_3521_c60_lg_combined.ale.uml_rec	0.190028	1e-06	0.403807
fix_4369_c60_lg_combined.ale.uml_rec	0.175196	1e-06	1e-06
fix_1554_c60_lg_combined.ale.uml_rec	1e-06	0.347998	0.518508
fix_4257_c60_lg_combined.ale.uml_rec	0.304546	0.237193	0.425485
fix_195_c60_lg_combined.ale.uml_rec	0.0991518	0.145768	0.266413
fix_3344_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.233365
fix_852_c60_lg_combined.ale.uml_rec	1.90715e-05	0.182364	0.211689
fix_1331_c60_lg_combined.ale.uml_rec	0.515508	0.250548	1e-06
fix_2483_c60_lg_combined.ale.uml_rec	1e-06	0.344629	0.49492
fix_4432_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.373089
fix_4896_c60_lg_combined.ale.uml_rec	1e-06	0.233865	0.434137
fix_3042_c60_lg_combined.ale.uml_rec	0.431209	0.317098	0.463905
fix_2827_c60_lg_combined.ale.uml_rec	5.14555e-06	1e-06	0.326764
fix_1037_c60_lg_combined.ale.uml_rec	1e-06	0.402643	0.436754
fix_2919_c60_lg_combined.ale.uml_rec	0.323349	0.140129	0.258454
fix_1109_c60_lg_combined.ale.uml_rec	1e-06	0.515299	0.606855
fix_2785_c60_lg_combined.ale.uml_rec	1e-06	0.545245	0.529507
fix_4734_c60_lg_combined.ale.uml_rec	0.822955	0.292348	0.675986
fix_3458_c60_lg_combined.ale.uml_rec	0.284039	0.441768	0.795879
fix_4210_c60_lg_combined.ale.uml_rec	1.1033	1.28914e-05	0.492588
fix_1513_c60_lg_combined.ale.uml_rec	0.157978	0.348951	1e-06
fix_3566_c60_lg_combined.ale.uml_rec	1e-06	0.591519	0.491043
fix_4116_c60_lg_combined.ale.uml_rec	0.165272	1e-06	1e-06
fix_1889_c60_lg_combined.ale.uml_rec	1e-06	0.438419	0.116298
fix_1615_c60_lg_combined.ale.uml_rec	1e-06	0.125836	0.163134
fix_2099_c60_lg_combined.ale.uml_rec	0.00102188	0.691452	0.62042
fix_4028_c60_lg_combined.ale.uml_rec	0.521899	0.20246	0.838668
fix_3660_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.375732
fix_5315_c60_lg_combined.ale.uml_rec	1.12332	1e-06	0.515811
fix_710_c60_lg_combined.ale.uml_rec	0.0824466	0.172008	0.360674
fix_2463_c60_lg_combined.ale.uml_rec	0.114356	0.114293	0.164046
fix_5013_c60_lg_combined.ale.uml_rec	0.000242325	0.480077	0.429771
fix_528_c60_lg_combined.ale.uml_rec	0.931793	0.0319849	1e-06
fix_4876_c60_lg_combined.ale.uml_rec	0.465905	2.45745e-05	0.14682
fix_4948_c60_lg_combined.ale.uml_rec	0.83683	0.29074	0.65037
fix_416_c60_lg_combined.ale.uml_rec	0.00196671	0.282532	0.28892
fix_2765_c60_lg_combined.ale.uml_rec	0.101242	1e-06	1e-06
fix_2241_c60_lg_combined.ale.uml_rec	1e-06	0.41737	0.592435
fix_5409_c60_lg_combined.ale.uml_rec	0.822955	0.292348	0.675986
fix_132_c60_lg_combined.ale.uml_rec	0.481556	0.241061	0.67595
fix_3586_c60_lg_combined.ale.uml_rec	1e-06	0.243328	0.637389
fix_2147_c60_lg_combined.ale.uml_rec	0.196224	0.788323	0.803177
fix_1957_c60_lg_combined.ale.uml_rec	0.301202	0.331197	0.501514
fix_3922_c60_lg_combined.ale.uml_rec	0.123178	1e-06	1e-06
fix_234_c60_lg_combined.ale.uml_rec	0.0910483	0.162975	0.419406
fix_13_c60_lg_combined.ale.uml_rec	0.166619	0.226122	0.42952
fix_3680_c60_lg_combined.ale.uml_rec	0.896297	0.22281	0.481138
fix_2079_c60_lg_combined.ale.uml_rec	0.23926	0.191141	0.526329
fix_1869_c60_lg_combined.ale.uml_rec	1.03274	1e-06	0.165054
fix_364_c60_lg_combined.ale.uml_rec	1e-06	0.481939	0.425659
fix_3872_c60_lg_combined.ale.uml_rec	0.376377	0.633142	0.904143
fix_1807_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.118986
fix_2017_c60_lg_combined.ale.uml_rec	1e-06	0.363043	0.584937
fix_1939_c60_lg_combined.ale.uml_rec	0.130553	0.159407	0.566609
fix_2129_c60_lg_combined.ale.uml_rec	1e-06	0.251673	1e-06
fix_4198_c60_lg_combined.ale.uml_rec	6.02295e-05	0.338319	0.673646
fix_2311_c60_lg_combined.ale.uml_rec	0.170099	0.471063	0.593865
fix_4926_c60_lg_combined.ale.uml_rec	0.425881	0.53775	0.933792
fix_478_c60_lg_combined.ale.uml_rec	0.865061	0.184456	0.371195
fix_2997_c60_lg_combined.ale.uml_rec	0.158175	0.125386	0.257349
fix_1187_c60_lg_combined.ale.uml_rec	1.02257	1e-06	0.103239
fix_5143_c60_lg_combined.ale.uml_rec	1.08257	1e-06	0.452965
fix_2635_c60_lg_combined.ale.uml_rec	0.691412	0.000876796	0.0947897
fix_546_c60_lg_combined.ale.uml_rec	0.0596577	0.224803	0.445553
fix_4818_c60_lg_combined.ale.uml_rec	0.308805	0.246474	0.702325
fix_4684_c60_lg_combined.ale.uml_rec	0.836749	0.295592	0.691144
fix_5245_c60_lg_combined.ale.uml_rec	0.442083	8.93655e-06	0.0970607
fix_1281_c60_lg_combined.ale.uml_rec	0.432276	0.336025	0.496334
fix_2533_c60_lg_combined.ale.uml_rec	0.152028	0.408233	0.532825
fix_640_c60_lg_combined.ale.uml_rec	0.0443954	0.0742132	0.280685
fix_4582_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.187852
fix_4046_c60_lg_combined.ale.uml_rec	1.07251	1e-06	0.34128
fix_3892_c60_lg_combined.ale.uml_rec	0.284411	1e-06	1e-06
fix_384_c60_lg_combined.ale.uml_rec	0.00662139	0.473053	0.384974
fix_4178_c60_lg_combined.ale.uml_rec	0.434598	0.580206	0.957953
fix_3730_c60_lg_combined.ale.uml_rec	0.000155151	0.196802	0.502447
fix_1745_c60_lg_combined.ale.uml_rec	1.08188e-05	0.21031	0.178411
fix_3508_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.222226
fix_4340_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.412738
fix_3436_c60_lg_combined.ale.uml_rec	1e-06	0.467246	0.774084
fix_1443_c60_lg_combined.ale.uml_rec	0.177489	0.0807371	0.487886
fix_5487_c60_lg_combined.ale.uml_rec	0.516385	0.241242	1e-06
fix_1167_c60_lg_combined.ale.uml_rec	1e-06	0.330463	0.458523
fix_2977_c60_lg_combined.ale.uml_rec	2.00013e-06	0.223531	1e-06
fix_498_c60_lg_combined.ale.uml_rec	0.000321411	0.298067	0.257964
fix_3112_c60_lg_combined.ale.uml_rec	1e-06	0.0807289	0.275114
fix_4664_c60_lg_combined.ale.uml_rec	0.165272	1e-06	1e-06
fix_1059_c60_lg_combined.ale.uml_rec	1e-06	0.515992	0.639642
fix_2849_c60_lg_combined.ale.uml_rec	1e-06	0.121374	0.32394
fix_1261_c60_lg_combined.ale.uml_rec	1e-06	0.466658	0.503013
fix_902_c60_lg_combined.ale.uml_rec	0.534021	0.41647	0.239761
fix_3214_c60_lg_combined.ale.uml_rec	1.06353	1e-06	0.275812
fix_4562_c60_lg_combined.ale.uml_rec	1e-06	0.511679	0.775147
fix_2288_c60_lg_combined.ale.uml_rec	0.249363	0.289527	0.696587
fix_1404_c60_lg_combined.ale.uml_rec	0.620408	0.487819	0.599844
fix_3471_c60_lg_combined.ale.uml_rec	1e-06	0.329248	0.374843
fix_4239_c60_lg_combined.ale.uml_rec	1e-06	1e-06	1e-06
fix_4307_c60_lg_combined.ale.uml_rec	0.827892	0.288112	0.669675
fix_1702_c60_lg_combined.ale.uml_rec	1e-06	0.285433	0.163684
fix_3777_c60_lg_combined.ale.uml_rec	0.341666	1e-06	0.171482
fix_4001_c60_lg_combined.ale.uml_rec	0.658575	0.458698	0.625146
fix_3649_c60_lg_combined.ale.uml_rec	6.6774e-05	0.888395	0.869096
fix_2594_c60_lg_combined.ale.uml_rec	0.606735	1e-06	0.605268
fix_1318_c60_lg_combined.ale.uml_rec	0.353569	0.223899	0.727708
fix_4525_c60_lg_combined.ale.uml_rec	1e-06	0.344374	0.492206
fix_3253_c60_lg_combined.ale.uml_rec	0.237843	4.69441e-05	0.759718
fix_945_c60_lg_combined.ale.uml_rec	0.078349	0.252005	0.506704
fix_1226_c60_lg_combined.ale.uml_rec	1e-06	0.354124	0.474942
fix_2692_c60_lg_combined.ale.uml_rec	1e-06	0.101002	0.160492
fix_4623_c60_lg_combined.ale.uml_rec	0.442083	8.93655e-06	0.0970607
fix_4981_c60_lg_combined.ale.uml_rec	1.08257	1e-06	0.452965
fix_3155_c60_lg_combined.ale.uml_rec	0.529169	4.26904e-06	0.388048
fix_2930_c60_lg_combined.ale.uml_rec	0.139714	0.134695	0.332096
fix_1120_c60_lg_combined.ale.uml_rec	0.000130511	0.300958	0.323999
fix_3491_c60_lg_combined.ale.uml_rec	0.879622	0.190525	0.634671
fix_2268_c60_lg_combined.ale.uml_rec	1.05802	4.32246e-05	0.207321
fix_5420_c60_lg_combined.ale.uml_rec	1.0926	1e-06	0.459587
fix_2356_c60_lg_combined.ale.uml_rec	1e-06	0.588755	0.629646
fix_3797_c60_lg_combined.ale.uml_rec	1e-06	0.478957	0.453502
fix_2050_c60_lg_combined.ale.uml_rec	0.0991928	0.21863	0.447132
fix_1840_c60_lg_combined.ale.uml_rec	0.314677	1e-06	1e-06
fix_3835_c60_lg_combined.ale.uml_rec	0.419187	0.377	1e-06
fix_323_c60_lg_combined.ale.uml_rec	2.45503e-05	0.105994	0.226475
fix_607_c60_lg_combined.ale.uml_rec	0.209796	0.335831	0.49083
fix_2574_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.0830742
fix_5202_c60_lg_combined.ale.uml_rec	1.0922	8.58914e-06	0.488941
fix_739_c60_lg_combined.ale.uml_rec	0.0860714	0.260726	0.238804
fix_501_c60_lg_combined.ale.uml_rec	0.145386	0.421457	0.55852
fix_2672_c60_lg_combined.ale.uml_rec	0.735687	6.80303e-06	0.62931
fix_5104_c60_lg_combined.ale.uml_rec	0.349278	0.225983	0.673467
fix_4961_c60_lg_combined.ale.uml_rec	0.467956	0.583645	0.879167
fix_3295_c60_lg_combined.ale.uml_rec	0.247971	0.204867	0.841858
fix_983_c60_lg_combined.ale.uml_rec	0.253868	0.324129	0.504401
fix_5224_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.313945
fix_2552_c60_lg_combined.ale.uml_rec	0.189811	0.399481	0.689455
fix_621_c60_lg_combined.ale.uml_rec	0.155432	0.326715	0.369595
fix_3193_c60_lg_combined.ale.uml_rec	1e-06	2.4503e-05	0.267239
fix_4947_c60_lg_combined.ale.uml_rec	0.355903	0.225151	0.650323
fix_419_c60_lg_combined.ale.uml_rec	0.02934	0.219851	0.181694
fix_5122_c60_lg_combined.ale.uml_rec	1e-06	0.174104	0.0942315
fix_2654_c60_lg_combined.ale.uml_rec	1e-06	0.118556	0.5247
fix_527_c60_lg_combined.ale.uml_rec	1e-06	0.370679	0.341542
fix_4879_c60_lg_combined.ale.uml_rec	1e-06	0.284725	0.652422
fix_3589_c60_lg_combined.ale.uml_rec	1e-06	0.273878	0.505412
fix_2370_c60_lg_combined.ale.uml_rec	1e-06	0.454803	0.630732
fix_5406_c60_lg_combined.ale.uml_rec	0.822955	0.292348	0.675986
fix_305_c60_lg_combined.ale.uml_rec	1e-06	0.357036	0.399432
fix_3813_c60_lg_combined.ale.uml_rec	3.83825e-06	0.894361	0.93812
fix_2076_c60_lg_combined.ale.uml_rec	1.21941e-06	0.698376	0.488266
fix_1866_c60_lg_combined.ale.uml_rec	1e-06	0.0915653	0.378534
fix_2148_c60_lg_combined.ale.uml_rec	9.76984e-06	1e-06	0.201066
fix_1958_c60_lg_combined.ale.uml_rec	0.392297	0.174176	1e-06
fix_1200_c60_lg_combined.ale.uml_rec	0.582765	0.120636	0.513546
fix_963_c60_lg_combined.ale.uml_rec	1e-06	0.641591	0.731225
fix_3275_c60_lg_combined.ale.uml_rec	0.475859	1e-06	0.728786
fix_4503_c60_lg_combined.ale.uml_rec	1.0922	8.58914e-06	0.488941
fix_2916_c60_lg_combined.ale.uml_rec	0.335247	1e-06	1e-06
fix_1106_c60_lg_combined.ale.uml_rec	1e-06	0.272096	0.480638
fix_3173_c60_lg_combined.ale.uml_rec	1.07462	1e-06	0.297007
fix_4899_c60_lg_combined.ale.uml_rec	1e-06	1e-06	0.17063
fix_4605_c60_lg_combined.ale.uml_rec	1e-06	0.751351	0.944038
fix_2828_c60_lg_combined.ale.uml_rec	1e-06	0.445656	0.576723
fix_1038_c60_lg_combined.ale.uml_rec	1e-06	0.540594	0.511266
fix_2390_c60_lg_combined.ale.uml_rec	0.227057	0.532666	0.575022
fix_4321_c60_lg_combined.ale.uml_rec	0.453997	0.600837	0.882204
fix_3569_c60_lg_combined.ale.uml_rec	0.273303	0.375991	0.509915
fix_3457_c60_lg_combined.ale.uml_rec	0.649818	0.448063	0.979893
